global_idx,Breast,Lung,Bowel,Prostate,Cervix,Skin,Myeloid,Lymphoid,Brain,Liver,Ovary,Stomach
176,1,0,1,1,1,0,1,0,1,0,0,0
986,0,1,1,0,0,0,0,1,1,1,1,0
1029,1,1,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,1,0,0,0,0,1,0,0,0
1189,1,1,0,0,1,0,1,1,0,0,0,1
1010,0,1,1,0,0,1,1,1,0,0,1,0
411,1,1,0,1,1,0,1,0,1,0,0,0
446,1,1,1,1,1,1,1,1,1,1,0,0
1097,0,0,0,1,0,1,0,0,0,0,0,0
1141,0,1,0,1,1,1,1,1,1,0,0,1
423,0,0,0,1,1,1,0,1,0,0,0,0
1116,0,1,0,0,0,1,0,0,0,1,0,1
1473,1,0,1,0,1,0,1,0,0,0,0,0
888,1,0,0,0,0,1,0,1,0,0,1,0
681,0,0,0,0,0,1,0,0,0,1,0,0
1001,0,1,1,0,0,0,1,1,0,0,0,0
1890,1,0,1,0,0,1,0,1,0,0,0,0
95,1,0,0,0,0,0,1,0,0,0,0,0
879,1,1,1,0,1,0,1,1,0,0,1,1
825,1,0,1,0,0,1,1,1,0,0,1,0
1380,0,1,1,0,0,0,0,0,0,0,0,0
876,0,1,1,0,1,1,1,1,1,0,1,0
664,0,1,0,0,1,0,0,0,0,0,0,0
1849,0,1,1,1,0,0,0,0,1,0,1,1
170,0,0,1,0,1,1,0,0,0,1,0,0
1068,0,0,1,1,1,1,1,1,0,0,0,0
1098,0,1,0,0,0,0,0,0,1,0,0,0
299,1,1,1,1,1,1,0,1,1,1,1,0
33,1,0,0,0,1,0,0,0,0,0,0,0
753,1,0,1,1,1,0,1,1,0,0,1,1
1154,0,1,0,0,1,1,0,0,1,0,0,0
335,1,1,1,1,1,0,1,1,1,1,1,0
1025,1,0,1,1,0,1,0,0,1,0,0,1
201,1,0,1,1,0,0,1,0,1,0,1,0
714,1,1,1,1,1,1,1,0,1,1,1,0
508,1,1,1,1,0,1,1,1,1,1,0,1
523,1,1,1,1,1,1,1,1,1,1,1,1
1583,1,1,1,0,1,0,1,1,1,1,0,0
784,1,1,1,1,1,1,1,1,1,1,1,1
632,1,1,0,0,0,0,0,0,0,0,0,0
1783,1,1,1,0,1,0,1,1,1,0,0,1
133,1,1,1,1,0,0,0,1,0,1,0,0
1443,1,0,1,0,0,1,0,0,0,1,0,0
62,0,1,0,0,0,0,0,0,1,0,0,0
1825,1,0,1,0,0,0,0,1,1,0,0,0
1814,1,0,0,0,0,0,0,0,1,0,0,0
528,1,1,1,0,0,1,1,0,0,0,1,0
1114,1,1,0,0,0,1,0,0,0,1,0,0
776,1,1,1,1,1,1,1,1,1,1,1,1
1372,0,1,0,0,0,0,0,1,0,0,0,0
631,1,0,0,0,0,0,1,0,0,0,0,0
1805,0,0,0,0,1,0,1,1,0,0,1,0
1003,0,1,0,0,0,0,1,1,0,0,0,1
1379,1,0,0,0,0,0,0,1,0,0,0,0
1657,0,0,0,1,0,1,1,1,0,0,1,1
1070,0,0,0,0,0,1,0,0,0,0,0,1
923,0,0,0,0,0,0,1,1,0,0,0,0
837,1,0,0,1,0,0,1,1,1,0,0,1
1671,0,0,1,0,1,0,1,0,0,1,0,0
1872,1,0,0,0,0,0,0,0,0,1,0,0
705,1,1,0,1,1,0,1,1,1,1,0,0
1711,1,0,0,0,0,0,0,0,0,0,1,0
712,1,0,0,1,0,0,0,0,1,0,0,1
694,0,0,0,1,1,0,1,1,0,0,0,0
48,0,0,0,0,0,1,0,0,1,0,0,0
1197,1,0,1,0,1,0,1,1,1,0,0,0
620,0,1,1,1,1,0,0,0,0,0,0,0
1163,1,0,1,0,0,0,0,0,0,0,0,0
1606,0,0,1,1,0,0,0,0,1,1,0,0
178,1,0,1,1,0,1,0,1,0,0,1,0
1045,0,0,1,0,0,0,0,0,0,0,1,0
734,1,0,0,0,1,0,0,0,0,0,0,0
1323,0,1,0,0,0,0,1,0,0,0,0,0
438,0,1,0,1,0,0,0,0,0,0,0,0
782,1,1,1,1,1,1,1,1,1,1,1,1
1327,1,1,1,1,1,0,1,1,1,1,1,0
1823,0,0,0,0,0,0,1,0,0,1,0,0
985,0,1,1,0,0,1,1,0,1,1,0,0
1428,0,0,1,0,0,0,0,0,0,0,0,1
38,0,0,0,0,1,0,0,0,0,1,0,0
903,0,0,0,0,0,0,0,0,1,0,0,1
1297,1,0,0,0,0,0,0,0,0,0,0,1
453,1,1,0,1,1,1,1,0,0,1,0,1
1858,0,1,0,0,0,0,0,1,0,0,0,0
207,1,0,1,0,1,1,1,1,1,0,1,0
147,1,0,0,1,0,0,0,0,0,0,0,0
677,1,1,1,0,1,1,1,0,1,0,0,1
1692,0,0,1,0,0,1,0,0,0,0,0,0
1123,0,0,1,1,0,1,1,1,1,0,0,0
1846,0,0,0,0,0,0,1,0,0,0,1,0
249,1,0,0,0,1,0,0,0,0,0,0,0
683,1,1,1,1,1,1,1,1,1,1,1,1
291,1,1,1,1,1,0,1,1,0,1,1,1
1210,1,1,1,0,1,1,0,1,1,1,1,1
578,0,0,1,0,1,0,0,0,0,0,0,0
387,1,1,1,1,1,1,1,1,1,1,1,1
1329,0,0,1,0,0,1,1,0,1,0,0,0
225,0,0,1,0,0,0,1,1,0,1,1,1
1309,1,0,0,1,1,1,1,0,1,1,1,0
1499,1,1,1,1,0,0,1,1,0,0,0,0
1055,1,0,0,0,1,0,0,0,0,0,0,0
1784,1,0,1,0,0,0,0,0,0,0,0,0
1934,1,0,0,0,0,1,0,0,0,1,0,1
1590,0,1,0,0,0,0,0,1,0,0,0,0
625,1,1,1,0,0,0,1,1,1,0,0,0
685,1,1,0,1,1,1,0,0,0,1,1,1
232,0,0,1,0,0,0,0,0,0,1,0,0
292,1,1,1,1,1,0,1,0,1,1,1,1
3,1,1,1,0,0,1,0,0,1,1,0,0
1760,1,0,1,0,0,1,1,1,0,1,0,0
1951,1,1,1,0,0,1,0,0,0,0,0,0
925,0,1,0,1,1,1,0,0,1,0,1,0
1239,0,0,1,0,1,0,1,1,0,0,0,0
1031,0,1,1,0,0,1,0,1,0,0,0,0
1544,1,1,1,1,0,0,0,0,0,0,1,1
1792,0,0,0,0,1,0,1,1,0,0,0,1
1615,0,0,0,0,1,0,0,0,0,1,1,1
815,1,0,1,0,0,0,1,1,0,1,0,1
916,0,0,0,0,0,0,0,0,1,0,1,0
1349,0,1,0,0,0,1,0,0,0,0,0,0
381,0,0,0,0,0,0,0,1,0,1,0,0
1426,0,0,1,0,0,0,0,0,0,0,0,1
707,0,0,1,0,0,1,0,0,0,0,0,0
871,0,1,1,0,1,1,1,1,1,0,0,1
158,1,1,1,1,0,1,1,0,1,1,1,1
1128,1,0,0,0,0,0,1,1,0,0,1,0
1800,0,0,1,1,0,0,1,1,0,0,0,0
1927,0,1,1,1,1,1,1,0,0,0,0,0
535,1,1,1,1,1,1,1,1,1,1,1,1
616,0,1,1,1,1,1,1,1,0,1,1,1
1603,1,0,0,0,1,0,0,0,1,1,0,0
1234,1,1,1,1,1,1,1,1,1,1,1,1
1667,1,1,1,1,1,0,0,0,1,0,0,0
1780,1,0,0,1,1,0,0,0,0,0,0,1
1636,1,0,0,1,1,1,0,0,0,1,0,1
640,0,0,1,1,1,1,0,1,0,0,0,1
116,0,0,0,0,0,1,0,1,0,0,1,1
443,0,1,0,0,0,0,0,0,0,0,0,1
1522,0,1,1,0,1,1,0,1,1,1,1,0
1208,1,1,1,1,1,1,1,1,0,1,0,1
276,1,1,1,1,1,1,0,1,1,0,1,1
1092,1,0,1,0,0,0,1,1,1,0,0,1
1073,0,1,0,0,0,0,0,0,0,1,0,0
1738,0,0,0,0,1,0,0,0,0,0,1,0
1333,1,1,0,0,1,1,1,0,1,0,0,0
1741,1,0,0,1,0,0,0,0,0,0,0,0
756,1,1,0,0,0,1,0,0,1,0,1,1
731,0,1,1,0,0,0,0,0,0,1,0,1
316,1,1,1,1,1,1,1,0,1,1,0,1
703,0,1,0,1,1,1,1,1,0,0,0,0
808,1,1,1,1,1,1,0,0,0,0,0,0
1330,0,1,0,0,0,0,0,0,0,1,0,0
598,0,0,1,0,0,0,1,1,0,0,0,1
1354,0,0,1,0,1,0,0,0,1,0,1,0
185,0,0,0,0,0,1,0,0,0,1,0,0
177,1,0,1,1,1,1,0,1,0,0,0,0
671,1,0,0,0,1,0,1,1,0,1,0,1
1946,0,0,0,0,0,0,0,0,0,0,1,1
208,0,1,0,0,0,0,1,1,0,0,0,1
896,0,1,0,0,0,0,0,0,0,0,1,0
61,1,1,0,1,1,0,0,0,0,0,0,0
506,1,0,0,1,1,1,0,0,0,0,0,0
1022,1,1,1,0,0,1,0,1,0,1,0,0
1907,0,0,0,0,1,0,0,0,1,1,0,1
287,1,1,1,1,1,0,1,1,1,0,1,1
437,0,1,0,0,0,0,0,0,0,0,1,0
1169,0,1,0,1,1,0,0,1,1,0,0,1
209,0,0,0,0,0,1,0,0,0,0,0,1
843,1,0,0,0,0,0,0,0,0,0,1,0
615,1,1,1,0,1,1,1,1,0,1,1,1
630,0,0,0,0,1,0,0,0,0,0,1,0
503,0,1,0,1,0,1,0,1,1,1,0,0
1933,1,1,0,1,1,1,0,1,1,0,1,0
1127,0,0,0,0,1,0,1,1,1,0,0,0
180,1,0,1,1,0,0,0,1,1,0,1,0
1803,1,1,0,1,0,0,1,1,0,1,1,1
698,0,0,0,0,0,0,0,1,1,0,0,0
1806,0,1,1,0,0,0,1,1,0,0,0,0
551,1,1,1,0,1,0,1,1,0,1,0,1
1403,1,0,1,0,0,0,0,0,0,0,0,0
1131,1,0,1,0,1,0,0,1,1,0,1,0
308,1,1,1,1,1,1,0,1,1,1,0,1
729,0,0,0,0,0,0,1,0,0,0,0,1
1179,0,1,0,0,0,0,0,0,0,0,0,1
105,0,0,1,0,1,0,0,1,1,0,0,0
347,1,1,1,1,1,0,1,0,1,1,1,1
1467,1,1,1,1,1,1,1,1,1,1,1,1
1884,1,0,0,0,0,1,0,0,1,0,1,0
962,1,1,0,0,0,0,1,1,0,0,0,0
1739,0,0,0,0,1,1,0,0,0,0,0,0
948,0,0,0,0,0,0,0,1,0,0,0,1
196,1,1,1,0,0,0,1,1,1,1,0,1
1715,1,1,0,1,1,1,0,0,1,0,0,0
1948,0,0,0,1,0,1,0,0,0,0,0,0
402,0,1,0,0,0,0,0,0,1,0,0,0
1397,0,0,1,0,0,0,0,0,0,0,1,0
1539,1,1,0,0,0,0,0,0,0,0,0,0
775,1,1,1,1,1,1,1,1,1,1,1,1
90,0,1,0,0,0,1,1,1,0,0,1,1
725,1,0,1,0,0,0,0,0,0,0,0,0
1662,0,0,1,1,0,0,1,1,1,0,0,1
579,1,0,0,0,0,0,0,0,0,0,0,1
613,1,0,1,0,1,1,1,1,1,1,1,1
739,0,0,0,1,1,1,1,0,0,0,0,0
987,1,1,1,0,0,0,0,0,0,1,1,1
395,0,0,0,0,1,0,1,0,0,0,0,0
1233,0,0,0,1,0,1,0,0,0,0,0,0
1453,1,0,0,0,1,0,0,0,0,0,0,0
571,1,0,1,0,0,0,0,0,0,0,0,0
851,0,0,0,0,1,0,1,0,0,0,0,0
481,0,0,1,0,1,0,1,1,0,0,0,0
1314,0,0,0,1,0,0,0,0,1,0,0,0
1214,0,0,0,0,1,0,1,1,0,0,0,1
1596,1,0,1,0,0,0,1,1,0,0,0,0
1855,0,0,0,1,0,1,0,0,0,0,0,0
1494,1,0,0,0,1,1,0,0,0,1,0,0
220,1,0,1,0,0,0,0,0,0,1,1,0
1421,1,0,1,0,0,0,0,0,0,0,0,0
1716,1,0,0,0,0,0,1,0,0,0,0,0
283,1,1,1,1,1,1,1,0,1,0,1,1
1178,1,1,0,0,0,0,0,0,0,0,0,0
894,0,1,1,1,0,0,0,0,0,0,1,0
327,1,1,1,1,1,1,1,0,1,1,1,0
822,1,0,0,0,0,0,1,1,1,1,1,0
466,1,0,1,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,1,1,1,0,0,1,0
1521,1,1,1,1,1,1,1,0,1,0,1,1
1813,0,1,1,0,1,0,0,0,0,1,0,0
1196,1,1,1,0,0,0,1,1,1,0,1,1
236,1,1,1,1,1,1,1,1,1,1,1,1
991,0,0,0,1,0,0,0,0,0,1,0,0
1730,1,1,1,1,1,1,1,0,0,1,1,1
56,1,1,1,1,1,0,0,1,1,0,0,1
1851,1,1,1,1,1,0,1,1,1,1,0,1
14,0,1,1,0,1,1,0,0,0,1,1,0
1347,0,0,1,0,1,0,0,0,1,1,0,0
1440,0,0,1,0,0,1,0,0,0,0,0,0
1378,1,1,1,1,1,1,1,1,1,1,1,1
489,0,1,0,1,0,1,1,0,0,1,0,1
1456,1,1,1,1,0,1,0,1,1,0,1,0
864,0,1,1,1,0,0,1,0,1,0,1,0
1863,0,1,0,0,0,0,0,0,0,1,0,0
413,1,1,1,1,1,1,1,1,1,1,1,1
1245,1,0,0,0,0,0,0,1,0,0,0,0
150,1,1,0,1,0,1,1,1,0,0,0,0
699,1,0,1,0,1,0,1,1,1,1,0,1
436,0,1,0,0,1,0,0,0,0,0,0,0
1069,0,0,0,0,1,0,0,0,0,0,0,1
354,1,1,1,1,1,1,0,1,1,0,1,1
271,1,1,0,1,1,0,0,0,0,1,1,0
1159,0,0,0,0,1,1,0,0,1,0,1,0
210,0,0,1,0,0,0,1,1,0,0,0,1
1704,0,0,0,0,0,1,0,0,1,0,0,0
290,1,1,1,1,1,1,1,1,0,1,1,0
87,0,0,0,0,1,1,0,0,0,0,0,0
509,1,1,1,1,0,1,1,1,1,1,1,0
305,1,1,1,1,1,1,1,1,0,0,1,1
1843,0,0,1,0,0,0,0,0,0,0,0,1
1883,1,0,0,0,0,1,0,1,0,0,1,0
761,1,1,0,1,0,0,0,0,1,1,0,1
360,1,1,1,1,1,1,1,1,1,0,1,0
527,0,1,1,0,0,0,0,0,0,0,0,0
789,1,0,1,0,1,0,0,0,1,0,0,0
1719,1,0,0,0,0,1,0,0,0,0,0,0
1630,1,0,0,0,0,0,0,0,0,0,1,0
1623,0,1,0,0,0,1,0,0,0,0,0,0
1030,0,1,0,0,0,0,1,0,0,0,0,0
1432,0,0,1,0,1,0,0,0,0,0,0,0
1066,0,0,1,0,0,1,0,0,0,1,0,1
267,1,0,0,0,1,0,1,1,0,0,0,0
1854,1,0,0,0,0,1,0,1,0,0,0,1
895,1,1,1,1,1,1,1,1,1,1,1,1
654,1,0,0,0,1,0,1,0,1,1,0,1
1607,0,0,0,1,0,0,1,0,0,0,0,0
863,0,1,1,1,0,0,0,1,1,1,0,0
1095,1,1,0,1,1,1,0,1,0,1,1,0
564,0,0,1,1,0,1,0,0,0,1,0,0
651,0,0,1,0,1,1,0,1,1,0,1,0
1925,1,0,1,0,1,0,0,1,1,0,1,0
1685,1,0,0,1,0,1,1,1,0,1,0,0
1249,1,0,0,1,1,0,1,1,0,0,0,1
455,1,0,1,0,1,1,0,0,1,0,0,1
1510,1,1,1,1,1,1,1,0,1,0,1,1
1250,1,1,0,0,1,0,1,1,0,0,1,0
112,0,0,0,1,1,0,0,0,0,0,0,0
1015,0,0,0,0,1,0,1,0,0,0,0,0
531,1,1,0,1,0,1,1,1,1,0,1,0
584,0,1,0,1,0,0,1,1,0,1,1,0
486,0,0,0,0,0,0,1,0,0,1,0,0
231,0,0,0,0,1,0,0,0,0,1,0,0
1168,0,1,1,0,0,0,0,0,0,0,0,0
1040,1,1,1,1,1,1,1,1,1,1,1,1
1943,0,1,0,0,0,0,0,0,0,1,0,0
422,1,0,0,1,1,1,0,0,0,0,0,0
1424,0,1,0,0,0,0,0,0,1,0,0,0
1922,1,0,1,0,0,0,0,0,0,0,0,0
1153,1,1,0,0,0,0,0,0,0,0,0,0
1059,1,0,1,1,1,0,1,1,0,0,0,0
1161,0,0,1,0,0,1,0,0,0,0,0,0
391,0,0,1,0,1,0,0,0,0,0,0,0
1947,0,0,0,1,1,0,0,0,0,0,0,0
1568,0,0,0,0,0,0,0,0,0,1,1,0
1722,1,0,1,1,0,0,0,1,0,0,0,0
298,1,1,1,1,1,1,0,0,1,1,1,1
927,0,0,0,0,0,0,1,0,0,0,0,1
1026,0,0,0,0,0,1,1,0,0,0,0,0
623,1,1,0,0,1,0,1,1,0,0,1,0
504,0,1,0,1,1,1,0,0,1,0,0,1
778,1,1,1,1,1,1,1,1,1,1,1,1
20,0,0,1,0,1,0,1,1,0,0,0,0
1316,0,0,0,0,0,0,1,0,1,0,0,0
17,0,0,1,0,1,0,0,0,0,0,0,0
1205,1,1,1,1,1,1,1,1,0,1,1,0
340,1,0,1,0,1,0,0,0,0,1,0,0
1458,1,0,0,1,0,0,1,0,0,1,1,1
1694,0,1,0,0,0,0,1,0,0,0,0,0
1508,0,1,1,0,0,0,1,0,1,1,1,0
78,1,0,0,0,0,0,1,1,0,0,0,1
1215,1,0,0,1,0,0,1,0,0,0,0,1
1714,1,1,1,0,1,1,0,0,1,0,0,0
54,1,0,0,0,0,0,0,1,0,0,0,0
1728,1,1,1,1,1,1,1,1,0,1,1,0
1782,1,1,1,0,1,0,1,1,1,0,1,0
1561,1,0,0,0,0,0,0,0,0,1,0,0
1117,0,1,0,0,0,1,0,1,0,1,0,0
657,0,0,0,0,0,0,0,1,0,0,0,1
809,1,1,1,0,1,0,0,0,0,1,0,1
1454,0,0,1,0,0,0,0,0,0,0,1,0
984,1,1,0,1,0,0,0,0,1,0,0,0
994,1,1,1,0,0,0,1,0,1,1,0,0
1885,1,1,1,0,0,1,0,0,0,0,0,0
905,0,0,0,0,1,0,0,0,0,0,0,1
629,0,0,1,0,1,1,1,0,0,1,1,0
500,0,1,1,1,1,1,1,1,1,0,0,0
545,0,1,1,0,0,1,0,1,0,0,0,0
1847,1,0,0,0,1,1,0,1,0,0,0,0
510,1,1,1,1,0,1,1,1,1,0,1,1
722,0,0,0,1,1,0,0,0,0,0,0,0
1373,0,1,1,1,1,0,1,0,0,0,1,0
1302,0,0,0,0,0,0,0,0,0,1,0,1
1164,1,1,1,0,0,0,1,1,0,1,0,0
274,1,1,1,1,1,1,1,0,1,0,1,1
921,1,0,1,0,1,1,1,1,0,1,1,0
861,0,1,1,0,0,0,0,0,0,0,0,0
1465,0,0,0,1,1,0,0,0,0,0,0,0
1675,1,1,1,0,0,0,0,0,0,0,0,1
1435,1,0,0,0,0,0,0,0,0,1,0,0
250,1,0,1,0,1,1,0,0,0,0,0,0
272,1,1,1,1,1,1,0,1,1,0,1,1
471,1,1,0,1,0,1,1,1,1,1,0,0
793,1,1,1,1,1,1,1,1,1,1,1,1
1396,0,1,0,0,0,0,1,0,0,0,0,0
1207,1,1,1,1,1,1,1,1,1,1,1,1
1865,1,0,0,0,0,1,0,0,0,0,0,0
188,0,0,0,1,0,0,0,0,0,0,0,1
326,1,1,1,1,1,1,1,0,1,1,1,0
1158,0,0,1,1,1,1,1,1,1,1,0,0
